tenant,product,timestamp,size
e05f6f21235a3ed81ea2f98911b53a560b4d81e6d35973c51593a11eca9bc039,0c85e96cd780b6b105ee72e864830907497d4f584bf8beee4aed4121568b3564,0,519
c102e4ed573bb8e411eda9a831cb4c719fa71cc95156ba9a40925980e3663df4,446fbe3c467cb47738f8dd2bab193cb23cd1d66f052ac3276567fd70cf19ae6d,0,710
556dd1bb4d597c502e422ef40dd1cf01d93a93826b5c82e5318339cde7f75bc1,4fe03569ada5e735cbe08702cac0f255153c6be253bfae054694ad595d86efb0,0,710
6245274bc1e5865bb98deb3832632f6bcfab9492d10fcc6aa4df4e31683153ce,2adcd25e831f9627d26eee55ee25624d1b9e17e7a69fe1d3905c907462095b35,0,528
b43000a68ad29ec025b098046c834c9ae95f1c5d85409a7afef8cb673bd54287,b185cd52e70cb6934aedad71cb6977e5fdd79d720ef8281811b53ed008868dfb,0,738
44319978e519165488a43cf7f70424ca5ac72b535cefc7d89d782e1a2778b1f2,414e568409a3b4f0e147a844960627cebb16c1abec71335fd0bff4e3d4bac1d2,0,584
dadc523a3011a8792729a19752f30c56f981eee6d52af8c6045d19e8a3fbc1ee,d3f17818856f47a438336e39410b85c883baf10c5546be7c55d303b746a8e4ab,0,664
53be34ad5ca8de8c0144e0336bd3e612bc0e894cf180c4d542a9a016213ca29d,238869c76e3fd610561d4fada045105dcca58da7543294b5fb47b82fe1cd545e,0,823
813c2042002a8ad5bd9467fbd0b7269c91ac7a438fe9438bac9e7daa93ad5cfd,253b2d0170ac631689d82aca7914d98216834d3fd75d4ae96f1458e54c0e38aa,0,604
